material_id,formula,chemsys_consultado,origem,energy_above_hull,formation_energy_per_atom,band_gap,density,volume,nsites,crystal_system,symbol,elements,base,dopante,concentracao_dopante,composition,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,fracoes_elementares,cat_frac_Ni,cat_frac_Co,cat_frac_Fe,cat_frac_Cu,cat_frac_Mo,cat_frac_Ru,cat_frac_Pd,cat_frac_Pt,cat_frac_Rh,cat_frac_Ir,cat_frac_W,cat_frac_Al,cat_frac_Ce,cat_frac_Zr,cat_frac_Mg,cat_frac_La,cat_frac_Y,cat_frac_Ti,cat_frac_Mn,cat_frac_Re,cat_active_metal_proxy,cat_basicity_proxy,cat_redox_proxy,cat_ch4_selectivity_prior,cat_mean_electronegativity,cat_electronegativity_mismatch,cat_mean_atomic_radius,cat_size_mismatch,cat_entropy_mixing_proxy,cat_noble_fraction,cat_support_promoter_fraction,cat_transition_metal_fraction,co2_conversion_proxy,ch4_selectivity_proxy,ch4_yield_proxy,estabilidade_real_disponivel,promissor_por_dado_real,energy_above_hull_predito,promissor_por_predicao,incerteza_predicao,energy_above_hull_screening,promissor_screening,co2_conversion_predito,incerteza_co2_conversion_predito,ch4_selectivity_predito,incerteza_ch4_selectivity_predito,ch4_yield_predito,incerteza_ch4_yield_predito,confiabilidade_predicao,observacao,energy_above_hull_oqmd,formation_energy_oqmd,band_gap_oqmd,oqmd_material_id,cat_cathub_specific_evidence,cat_cathub_COOH_count,cat_cathub_COOH_energy,cat_cathub_COOH_score,cat_cathub_OCHO_count,cat_cathub_OCHO_energy,cat_cathub_OCHO_score,cat_cathub_CO2_dissociacao_CO_O_count,cat_cathub_CO2_dissociacao_CO_O_energy,cat_cathub_CO2_dissociacao_CO_O_score,cat_cathub_C_superficie_count,cat_cathub_C_superficie_energy,cat_cathub_C_superficie_score,cat_cathub_pathway_score,energy_above_hull_predito_ensemble,incerteza_ensemble_std,incerteza_conformal_q90,energy_pred_intervalo_inf_q90,energy_pred_intervalo_sup_q90,energy_above_hull_screening_v2,fonte_estabilidade_v2,co2_conversion_cathub_especifico,ch4_yield_cathub_especifico,score_estabilidade_v2,score_conversao_cathub,score_seletividade_CH4,score_rendimento_cathub,score_cathub_especifico,score_incerteza_robusta,score_multicriterio_v2,prioridade_v2
mp-1186347,Ni3Rh,Ni-Rh,materials_project,0.0242572112499992,0.0242572112499992,0.0,10.05381289373126,92.15740523853388,8.0,Hexagonal,P6_3/mmc,"Ni,Rh",,,,Ni3 Rh1,28.0,45.0,17.0,32.25,6.375,28.0,59.0,61.0,2.0,60.5,0.75,61.0,58.6934,102.9055,44.21210000000001,69.746425,16.579537500000004,58.6934,1728.0,2237.0,509.0,1855.25,190.875,1728.0,9.0,10.0,1.0,9.75,0.375,10.0,4.0,5.0,1.0,4.25,0.375,4.0,124.0,142.0,18.0,128.5,6.75,124.0,1.91,2.28,0.3699999999999999,2.0025,0.1387499999999999,1.91,1.0,2.0,1.0,1.75,0.375,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,1.0,9.75,0.375,10.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.25,0.375,2.0,10.32,13.64,3.3200000000000003,11.15,1.245,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.446546025,0.2232730125,0.5953947,225.0,225.0,0.0,225.0,0.0,225.0,"{'Ni': 0.75, 'Rh': 0.25}",0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975,0.0,0.0,0.9625,2.0025,0.1387499999999999,126.5,3.75,0.5623351446188083,0.25,0.0,1.0,49.49835144618808,62.74999999999999,31.060215532483017,True,True,,False,,0.0242572112499992,True,49.43381841916249,0.0693556053876007,62.74161458333328,0.0980014897447368,31.07439604269764,0.4030328134370064,não se aplica,valor real do Materials Project; alvos catalíticos são proxies,,,,,34.75,2.5,-0.5069764018929419,0.8135645390475099,2.5,-0.8996700212998476,0.549535359648437,1.5,0.9933737550000092,0.1477578620227393,26.75,-1.6955535260242298,0.2671286790657062,0.5921443817045289,0.0387130050272656,0.0006057691508836,0.1971899631176717,-0.158476958090406,0.2359029681449374,0.0242572112499992,MP,51.87897335698509,32.54970551342974,0.9893093374885176,0.9902835194100708,0.9583431575795964,1.0,0.8675487452126994,0.9825119445284728,0.9742179457756288,alta
,Ni0.75Rh0.25,,candidato_hipotetico,,,,,,,,,,Ni,Rh,0.25,Ni0.75 Rh0.25,28.0,45.0,17.0,32.25,6.375,28.0,59.0,61.0,2.0,60.5,0.75,61.0,58.6934,102.9055,44.21210000000001,69.746425,16.579537500000004,58.6934,1728.0,2237.0,509.0,1855.25,190.875,1728.0,9.0,10.0,1.0,9.75,0.375,10.0,4.0,5.0,1.0,4.25,0.375,4.0,124.0,142.0,18.0,128.5,6.75,124.0,1.91,2.28,0.3699999999999999,2.0025,0.1387499999999999,1.91,1.0,2.0,1.0,1.75,0.375,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,1.0,9.75,0.375,10.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.25,0.375,2.0,10.32,13.64,3.3200000000000003,11.15,1.245,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.446546025,0.2232730125,0.5953947,225.0,225.0,0.0,225.0,0.0,225.0,"{'Ni': 0.75, 'Rh': 0.25}",0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975,0.0,0.0,0.9625,2.0025,0.1387499999999999,126.5,3.75,0.5623351446188083,0.25,0.0,1.0,49.49835144618808,62.74999999999999,31.060215532483017,False,False,0.0375401729144181,True,0.0242331133400355,0.0375401729144181,True,49.43381841916249,0.0693556053876007,62.74161458333328,0.0980014897447368,31.07439604269764,0.4030328134370064,moderada,candidato para investigação; estabilidade e alvos catalíticos incluem predição/proxy,,,,,34.75,2.5,-0.5069764018929419,0.8135645390475099,2.5,-0.8996700212998476,0.549535359648437,1.5,0.9933737550000092,0.1477578620227393,26.75,-1.6955535260242298,0.2671286790657062,0.5921443817045289,0.0387130050272656,0.0006057691508836,0.1971899631176717,-0.158476958090406,0.2359029681449374,0.0387130050272656,ML_ensemble,51.87897335698509,32.54970551342974,0.9829383655323596,0.9902835194100708,0.9583431575795964,1.0,0.8675487452126994,0.9825119445284728,0.9723066541887814,alta
mp-23,Ni,Ni,materials_project,0.0,0.0,0.0,9.289219866096774,10.492020341068946,1.0,Cubic,Fm-3m,Ni,,,,Ni1,28.0,28.0,0.0,28.0,0.0,28.0,61.0,61.0,0.0,61.0,0.0,61.0,58.6934,58.6934,0.0,58.6934,0.0,58.6934,1728.0,1728.0,0.0,1728.0,0.0,1728.0,10.0,10.0,0.0,10.0,0.0,10.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,124.0,0.0,124.0,0.0,124.0,1.91,1.91,0.0,1.91,0.0,1.91,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,10.32,10.32,0.0,10.32,0.0,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.0,0.5953947,0.0,0.5953947,225.0,225.0,0.0,225.0,0.0,225.0,{'Ni': 1.0},1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.91,0.0,124.0,0.0,-0.0,0.0,0.0,1.0,45.0,65.0,29.25,True,True,,False,,0.0,True,45.00556498874207,0.0096078835068447,64.9968381250001,0.0076893803340636,29.23120235020962,0.4030328134370064,não se aplica,valor real do Materials Project; alvos catalíticos são proxies,,,,,35.0,3.0,-0.5275946039247211,0.7964470709145766,3.0,-0.9251192643383112,0.5351975947255176,2.0,1.3244983400000123,0.1970104826969858,25.0,-1.4499496138655406,0.3166527238838295,0.591604897143488,0.3659293202334803,0.0007575076809262,0.1971899631176717,0.1687393571158085,0.563119283351152,0.0,MP,48.54429617014375,31.552257600628955,1.0,0.8908815333903681,1.0,0.9670267594038732,0.866753824355892,0.9781129825721387,0.9589101733957666,alta
mp-1910,CeNi5,Ce-Ni,materials_project,0.0,-0.3441384083333325,0.0,8.970381583951117,80.26208298737893,6.0,Hexagonal,P6/mmm,"Ce,Ni",,,,Ce1 Ni5,28.0,58.0,30.0,33.0,8.333333333333334,28.0,15.0,61.0,46.0,53.333333333333336,12.777777777777777,61.0,58.6934,140.116,81.42260000000002,72.26383333333332,22.61738888888889,58.6934,1071.0,1728.0,657.0,1618.5,182.5,1728.0,3.0,10.0,7.0,8.833333333333334,1.944444444444444,10.0,4.0,6.0,2.0,4.333333333333333,0.5555555555555554,4.0,124.0,204.0,80.0,137.33333333333334,22.22222222222223,124.0,1.12,1.91,0.7899999999999998,1.778333333333333,0.2194444444444445,1.91,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,6.833333333333333,1.9444444444444449,8.0,0.0,1.0,1.0,0.1666666666666666,0.2777777777777777,0.0,4.0,10.0,6.0,9.0,1.6666666666666667,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,3.1666666666666665,1.9444444444444444,2.0,0.0,13.0,13.0,2.1666666666666665,3.611111111111111,0.0,2.0,22.0,20.0,5.333333333333333,5.5555555555555545,2.0,10.32,37.24,26.92,14.806666666666668,7.477777777777778,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.49616225,0.1653874166666667,0.5953947,194.0,225.0,31.0,219.8333333333333,8.611111111111105,225.0,"{'Ce': 0.16666666666666666, 'Ni': 0.8333333333333334}",0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.15,0.1666666666666666,0.925,1.778333333333333,0.2194444444444443,133.66666666666669,16.11111111111112,0.4505612088663046,0.0,0.1666666666666666,0.8333333333333334,49.08894542199638,64.25,31.53964743363268,True,True,,False,,0.0,True,49.04105556431618,0.202773902691384,64.2706166666663,0.1018144670194036,31.45046065128194,0.4030328134370064,não se aplica,valor real do Materials Project; alvos catalíticos são proxies,,,,,35.666666666666664,2.5,-0.4396621699372676,0.6637058924288138,2.5,-0.7709327202819259,0.4459979956045981,2.666666666666666,1.4743117750000103,0.1775401016741992,21.833333333333336,-0.3356829526657209,0.2645345437432594,0.5116830764396801,0.0002713335735828,0.0002378131776303,0.1971899631176717,-0.1969186295440889,0.1974612966912545,0.0,MP,49.572868584229134,31.860788338440152,1.0,0.9215418147299278,0.986585767533374,0.9772260471246556,0.7489904502402347,0.993179138467235,0.9541171814592444,alta
mp-1204381,Ce2Ni7,Ce-Ni,materials_project,0.0,-0.3767416641666656,0.0,8.991082773653053,510.5391640876092,36.0,Hexagonal,P6_3/mmc,"Ce,Ni",,,,Ce2 Ni7,28.0,58.0,30.0,34.666666666666664,10.370370370370368,28.0,15.0,61.0,46.0,50.77777777777778,15.901234567901232,61.0,58.6934,140.116,81.42260000000002,76.78731111111112,28.146083950617296,58.6934,1071.0,1728.0,657.0,1582.0,227.11111111111111,1728.0,3.0,10.0,7.0,8.444444444444445,2.419753086419753,10.0,4.0,6.0,2.0,4.444444444444445,0.6913580246913581,4.0,124.0,204.0,80.0,141.77777777777777,27.65432098765432,124.0,1.12,1.91,0.7899999999999998,1.7344444444444445,0.2730864197530863,1.91,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,6.444444444444445,2.419753086419753,8.0,0.0,1.0,1.0,0.2222222222222222,0.345679012345679,0.0,4.0,10.0,6.0,8.666666666666666,2.0740740740740744,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,3.555555555555556,2.419753086419753,2.0,0.0,13.0,13.0,2.888888888888889,4.493827160493827,0.0,2.0,22.0,20.0,6.444444444444445,6.913580246913581,2.0,10.32,37.24,26.92,16.302222222222227,9.30567901234568,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.4630847666666667,0.2058154518518519,0.5953947,194.0,225.0,31.0,218.11111111111111,10.716049382716047,225.0,"{'Ce': 0.2222222222222222, 'Ni': 0.7777777777777778}",0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.1999999999999999,0.2222222222222222,0.9,1.7344444444444445,0.2730864197530863,136.88888888888889,20.04938271604938,0.5297061990576545,0.0,0.2222222222222222,0.7777777777777778,49.741506435021,64.0,31.83456411841344,True,True,,False,,0.0,True,49.719623924801226,0.1446713919301123,63.98774246487848,0.2537468889606541,32.26051691843459,0.4030328134370064,não se aplica,valor real do Materials Project; alvos catalíticos são proxies,,,,,35.888888888888886,2.333333333333333,-0.4103513586081164,0.6194588329335595,2.333333333333333,-0.7195372055964643,0.4162647958976248,2.888888888888889,1.5242495866666768,0.1710499746666037,20.77777777777778,0.0357392677342192,0.2471618170297361,0.4850424695384108,0.0001106286704188,5.12630114439039e-05,0.1971899631176717,-0.1970793344472529,0.1973005917880906,0.0,MP,49.41577968206119,31.62004183996906,1.0,0.91685921789004,0.981360721842354,0.9692675441142354,0.7097359922016823,0.9985873039725388,0.9477256478361212,alta
mp-580354,CeNi3,Ce-Ni,materials_project,0.0,-0.3902266595833339,0.0,9.29112137016284,339.0696058907513,24.0,Hexagonal,P6_3/mmc,"Ce,Ni",,,,Ce1 Ni3,28.0,58.0,30.0,35.5,11.25,28.0,15.0,61.0,46.0,49.5,17.25,61.0,58.6934,140.116,81.42260000000002,79.04905,30.533475000000003,58.6934,1071.0,1728.0,657.0,1563.75,246.375,1728.0,3.0,10.0,7.0,8.25,2.625,10.0,4.0,6.0,2.0,4.5,0.75,4.0,124.0,204.0,80.0,144.0,30.0,124.0,1.12,1.91,0.7899999999999998,1.7125,0.2962499999999999,1.91,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,6.25,2.625,8.0,0.0,1.0,1.0,0.25,0.375,0.0,4.0,10.0,6.0,8.5,2.25,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,3.75,2.625,2.0,0.0,13.0,13.0,3.25,4.875,0.0,2.0,22.0,20.0,7.0,7.5,2.0,10.32,37.24,26.92,17.05,10.095,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.446546025,0.2232730125,0.5953947,194.0,225.0,31.0,217.25,11.625,225.0,"{'Ce': 0.25, 'Ni': 0.75}",0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.225,0.25,0.8875,1.7125,0.2962499999999999,138.5,21.75,0.5623351446188083,0.0,0.25,0.75,49.99835144618809,63.87499999999999,31.93644698625264,True,True,,False,,0.0,True,49.971836789121056,0.0427019702758418,63.87469375000007,0.038971805324403,31.87091595616805,0.4030328134370064,não se aplica,valor real do Materials Project; alvos catalíticos são proxies,,,,,36.0,2.25,-0.3956959529435409,0.5973353031859324,2.25,-0.6938394482537333,0.4013981960441382,3.0,1.54921849250001,0.1678049111628059,20.25,0.2214503779341894,0.2384754536729744,0.4717221660877762,0.0012350113442163,8.344858943374407e-05,0.1971899631176717,-0.1959549517734554,0.1984249744618881,0.0,MP,49.2719317440352,31.47229550621155,1.0,0.912571315366508,0.9792725685331533,0.9643834039524676,0.6901087631824061,0.997654230921942,0.9437263084824918,alta
mp-1220054,NiRh,Ni-Rh,materials_project,0.093865319999999,0.093865319999999,0.0,10.909357767458532,24.59734960246056,2.0,Trigonal,R-3m,"Ni,Rh",,,,Ni1 Rh1,28.0,45.0,17.0,36.5,8.5,28.0,59.0,61.0,2.0,60.0,1.0,59.0,58.6934,102.9055,44.21210000000001,80.79945000000001,22.106050000000003,58.6934,1728.0,2237.0,509.0,1982.5,254.5,1728.0,9.0,10.0,1.0,9.5,0.5,9.0,4.0,5.0,1.0,4.5,0.5,4.0,124.0,142.0,18.0,133.0,9.0,124.0,1.91,2.28,0.3699999999999999,2.095,0.1849999999999999,1.91,1.0,2.0,1.0,1.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,1.0,9.5,0.5,9.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.5,0.5,2.0,10.32,13.64,3.3200000000000003,11.98,1.66,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.29769735,0.29769735,0.0,225.0,225.0,0.0,225.0,0.0,225.0,"{'Ni': 0.5, 'Rh': 0.5}",0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.925,2.095,0.1849999999999999,129.0,5.0,0.6931471805599453,0.5,0.0,1.0,49.68147180559945,60.5,30.057290442387668,True,True,,False,,0.093865319999999,True,49.62733310163048,0.9057145680005504,58.684240642773936,4.677377012399359,28.8332841038533,0.4030328134370064,não se aplica,valor real do Materials Project; alvos catalíticos são proxies,,,,,34.5,2.0,-0.4863581998611626,0.8306820071804433,2.0,-0.8742207782613842,0.5638731245713564,1.0,0.6622491700000062,0.0985052413484929,28.5,-1.9411574381829195,0.2176046342475829,0.59268386626557,0.0848429803605074,0.0005899418366765,0.1971899631176717,-0.1123469827571643,0.2820329434781792,0.093865319999999,MP,52.03759648286211,30.53786834471846,0.9586315818702236,0.9950118492775156,0.8833983089826307,0.9334934785538056,0.8683436660695072,0.9829707848312526,0.9435276419183491,alta
mp-2439,ZrNi5,Ni-Zr,materials_project,0.0005126866666671,-0.3199668616666666,0.0,8.697997955562839,73.44154806950259,6.0,Cubic,F-43m,"Ni,Zr",,,,Zr1 Ni5,28.0,40.0,12.0,30.0,3.333333333333333,28.0,44.0,61.0,17.0,58.16666666666666,4.722222222222224,61.0,58.6934,91.224,32.53060000000001,64.11516666666667,9.036277777777782,58.6934,1728.0,2128.0,400.0,1794.6666666666667,111.11111111111116,1728.0,4.0,10.0,6.0,9.0,1.6666666666666667,10.0,4.0,5.0,1.0,4.166666666666667,0.2777777777777779,4.0,124.0,175.0,51.0,132.5,14.166666666666666,124.0,1.33,1.91,0.5799999999999998,1.8133333333333328,0.1611111111111111,1.91,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,7.0,1.6666666666666667,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,6.0,9.0,1.6666666666666667,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,3.0,1.6666666666666667,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,3.0,1.6666666666666667,2.0,10.32,23.195,12.875,12.465833333333334,3.5763888888888893,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.49616225,0.1653874166666667,0.5953947,194.0,225.0,31.0,219.8333333333333,8.611111111111105,225.0,"{'Zr': 0.16666666666666666, 'Ni': 0.8333333333333334}",0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.1166666666666666,0.1333333333333333,0.9166666666666669,1.8133333333333328,0.1611111111111111,130.0,10.0,0.4505612088663046,0.0,0.1666666666666666,0.8333333333333334,47.58894542199638,62.66666666666667,29.8224057977844,True,True,,False,,0.0005126866666671,True,47.58482303273694,0.0767456773288253,62.74572883141743,0.2204638214711878,29.81655694528372,0.4030328134370064,não se aplica,valor real do Materials Project; alvos catalíticos são proxies,,,,,36.16666666666666,2.5,-0.4396621699372676,0.6637058924288138,2.5,-0.7709327202819259,0.4459979956045981,1.6666666666666667,1.103748616666677,0.1641754022474881,27.83333333333333,-2.4120594128558235,0.2640414793423207,0.5102487823016542,0.0120255860446798,0.0010290102757842,0.1971899631176717,-0.1851643770729919,0.2092155491623515,0.0005126866666671,MP,48.444836832094055,30.39706595148837,0.999774048217209,0.8879167919247303,0.9584191529658423,0.9288388884454862,0.7468770434674559,0.97024201146486,0.9328388238402512,alta
